sequence,frame,x,y,w,h,conf,cls_id,cls_name
v_-6Os86HzwCs_c009,126,442.6099853515625,416.05474853515625,75.77154541015625,126.363037109375,0.4018726348876953,0,person
v_-6Os86HzwCs_c009,126,771.74462890625,95.81311798095703,33.1865234375,43.83440399169922,0.3064262866973877,0,person
v_-6Os86HzwCs_c009,126,565.02685546875,112.62973022460938,32.871337890625,63.08526611328125,0.2913084030151367,0,person
v_-6Os86HzwCs_c009,126,376.62164306640625,102.33526611328125,35.1673583984375,62.15850830078125,0.2725311815738678,0,person
v_-6Os86HzwCs_c009,126,413.9775390625,500.6519775390625,87.78204345703125,92.0888671875,0.2710217237472534,0,person
v_-6Os86HzwCs_c009,126,448.096435546875,97.16780090332031,35.11279296875,70.50936889648438,0.2603367865085602,0,person
v_-6Os86HzwCs_c009,126,522.8680419921875,122.67333984375,49.75439453125,51.96649169921875,0.2587157189846039,0,person
v_-6Os86HzwCs_c009,131,688.3878173828125,298.2352294921875,66.979248046875,167.5198974609375,0.8048751950263977,0,person
v_-6Os86HzwCs_c009,131,973.4010620117188,301.8592529296875,41.3187255859375,142.3406982421875,0.7171238660812378,0,person
v_-6Os86HzwCs_c009,131,482.18292236328125,228.698486328125,54.361572265625,121.43927001953125,0.6886253356933594,0,person
v_-6Os86HzwCs_c009,131,828.0755615234375,135.3218994140625,44.348388671875,130.650390625,0.6880670785903931,0,person
v_-6Os86HzwCs_c009,131,558.8013916015625,262.2818603515625,56.7109375,135.3980712890625,0.657814085483551,0,person
v_-6Os86HzwCs_c009,131,50.63869094848633,286.43072509765625,46.65859603881836,139.0858154296875,0.6537715196609497,0,person
v_-6Os86HzwCs_c009,131,1136.974853515625,193.2105712890625,58.37646484375,136.70562744140625,0.6147506237030029,0,person
v_-6Os86HzwCs_c009,131,541.28564453125,198.27972412109375,36.498291015625,96.1949462890625,0.5871252417564392,0,person
v_-6Os86HzwCs_c009,131,666.076416015625,208.53863525390625,37.11181640625,110.476318359375,0.5729151964187622,0,person
v_-6Os86HzwCs_c009,131,330.8868408203125,278.81402587890625,53.7037353515625,125.026611328125,0.534878671169281,0,person
v_-6Os86HzwCs_c009,131,366.26861572265625,470.57220458984375,65.8868408203125,113.5076904296875,0.4977268576622009,0,person
v_-6Os86HzwCs_c009,131,378.1850891113281,107.30276489257812,36.34515380859375,60.28497314453125,0.47726210951805115,0,person
v_-6Os86HzwCs_c009,131,501.2779541015625,540.4017333984375,64.4464111328125,53.135498046875,0.44001471996307373,0,person
v_-6Os86HzwCs_c009,131,771.3060302734375,98.62466430664062,33.72314453125,42.036285400390625,0.4295561611652374,0,person
v_-6Os86HzwCs_c009,131,358.6314697265625,215.73727416992188,42.0191650390625,134.196044921875,0.41937384009361267,0,person
v_-6Os86HzwCs_c009,131,447.13623046875,100.89239501953125,42.7852783203125,69.9976806640625,0.289376825094223,0,person
v_-6Os86HzwCs_c009,131,292.41363525390625,115.09690856933594,38.3153076171875,52.43231201171875,0.2844952344894409,0,person
v_-6Os86HzwCs_c009,131,415.87933349609375,420.5863037109375,38.02392578125,87.5872802734375,0.28388431668281555,0,person
v_-6Os86HzwCs_c009,131,414.02679443359375,108.93803405761719,37.156982421875,60.341400146484375,0.2664119303226471,0,person
v_-6Os86HzwCs_c009,136,23.235511779785156,297.8173522949219,68.49967193603516,146.08465576171875,0.7314026951789856,0,person
v_-6Os86HzwCs_c009,136,827.3441162109375,139.13552856445312,43.8134765625,128.42218017578125,0.7226934432983398,0,person
v_-6Os86HzwCs_c009,136,956.7186279296875,303.55950927734375,43.688720703125,133.44573974609375,0.7139286994934082,0,person
v_-6Os86HzwCs_c009,136,687.447021484375,297.4500732421875,62.53173828125,166.0313720703125,0.7094796895980835,0,person
v_-6Os86HzwCs_c009,136,535.3704833984375,270.717529296875,67.511474609375,135.3541259765625,0.6959485411643982,0,person
v_-6Os86HzwCs_c009,136,494.8440856933594,235.90380859375,61.734649658203125,122.3260498046875,0.597079336643219,0,person
v_-6Os86HzwCs_c009,136,527.1323852539062,539.92333984375,59.6771240234375,53.5633544921875,0.5468848943710327,0,person
v_-6Os86HzwCs_c009,136,381.402099609375,111.42665100097656,36.103515625,59.108062744140625,0.4697774350643158,0,person
v_-6Os86HzwCs_c009,136,658.0274658203125,209.2180938720703,41.643798828125,114.33042907714844,0.4659610986709595,0,person
v_-6Os86HzwCs_c009,136,329.16326904296875,259.160400390625,66.816650390625,145.63330078125,0.45820704102516174,0,person
v_-6Os86HzwCs_c009,136,282.7581787109375,448.8385925292969,88.78857421875,121.96536254882812,0.44829824566841125,0,person
v_-6Os86HzwCs_c009,136,1117.168212890625,212.94329833984375,51.59033203125,111.0509033203125,0.44248223304748535,0,person
v_-6Os86HzwCs_c009,136,325.9073181152344,397.72906494140625,103.01043701171875,166.7530517578125,0.4185184836387634,0,person
v_-6Os86HzwCs_c009,136,769.873046875,104.2967529296875,34.3970947265625,41.088287353515625,0.3784446120262146,0,person
v_-6Os86HzwCs_c009,136,421.7807312011719,112.6790771484375,33.60418701171875,57.799072265625,0.338680237531662,0,person
v_-6Os86HzwCs_c009,136,547.0302124023438,202.28736877441406,49.432373046875,96.61180114746094,0.322574645280838,0,person
v_-6Os86HzwCs_c009,136,569.44873046875,122.16452026367188,31.337158203125,61.502410888671875,0.3122364282608032,0,person
v_-6Os86HzwCs_c009,136,345.9214172363281,195.08441162109375,58.01287841796875,154.82574462890625,0.30062058568000793,0,person
v_-6Os86HzwCs_c009,136,478.39892578125,123.3863525390625,29.11993408203125,53.129608154296875,0.2746770977973938,0,person
v_-6Os86HzwCs_c009,136,297.36260986328125,120.68778991699219,38.4073486328125,49.958465576171875,0.2648138403892517,0,person
v_-6Os86HzwCs_c009,136,525.1842041015625,128.02560424804688,46.904296875,54.44537353515625,0.2571442127227783,0,person
v_-6Os86HzwCs_c009,136,464.1019287109375,107.697509765625,41.6226806640625,67.272705078125,0.25647854804992676,0,person
v_-6Os86HzwCs_c009,136,778.202392578125,142.00535583496094,33.857666015625,51.8162841796875,0.25181853771209717,0,person
v_-6Os86HzwCs_c009,141,637.6893310546875,210.49754333496094,49.5377197265625,109.59278869628906,0.7192209959030151,0,person
v_-6Os86HzwCs_c009,141,829.128173828125,138.91787719726562,41.8880615234375,128.09454345703125,0.7036994695663452,0,person
v_-6Os86HzwCs_c009,141,687.9083251953125,289.04931640625,58.771240234375,159.92822265625,0.7001577019691467,0,person
v_-6Os86HzwCs_c009,141,921.5302734375,328.39306640625,74.718017578125,116.7249755859375,0.6837950348854065,0,person
v_-6Os86HzwCs_c009,141,249.56494140625,424.120849609375,104.20513916015625,144.4822998046875,0.6788129806518555,0,person
v_-6Os86HzwCs_c009,141,1079.58544921875,198.81149291992188,85.3310546875,123.36981201171875,0.6724188923835754,0,person
v_-6Os86HzwCs_c009,141,11.917694091796875,305.4737243652344,52.32904052734375,144.945556640625,0.6637064218521118,0,person
v_-6Os86HzwCs_c009,141,520.120849609375,241.71337890625,79.14599609375,163.93621826171875,0.6626654863357544,0,person
v_-6Os86HzwCs_c009,141,555.00048828125,536.0752563476562,52.9765625,57.284423828125,0.6385812163352966,0,person
v_-6Os86HzwCs_c009,141,315.11688232421875,259.42523193359375,80.3253173828125,161.3826904296875,0.5924158096313477,0,person
v_-6Os86HzwCs_c009,141,555.7399291992188,200.651123046875,50.4683837890625,100.2296142578125,0.5720982551574707,0,person
v_-6Os86HzwCs_c009,141,358.005859375,242.31460571289062,50.86993408203125,122.88751220703125,0.4564450979232788,0,person
v_-6Os86HzwCs_c009,141,382.4029541015625,111.694091796875,36.666015625,59.3143310546875,0.4126805067062378,0,person
v_-6Os86HzwCs_c009,141,300.5257263183594,403.2462158203125,55.59478759765625,157.73199462890625,0.4090844988822937,0,person
v_-6Os86HzwCs_c009,141,569.4789428710938,122.8038330078125,31.9034423828125,60.978759765625,0.38416269421577454,0,person
v_-6Os86HzwCs_c009,141,770.6151733398438,104.08056640625,33.8740234375,41.770721435546875,0.35925254225730896,0,person
v_-6Os86HzwCs_c009,141,422.25335693359375,113.48959350585938,34.0504150390625,58.22589111328125,0.329997718334198,0,person
v_-6Os86HzwCs_c009,141,298.8381042480469,120.77859497070312,37.48651123046875,50.47601318359375,0.3010066747665405,0,person
v_-6Os86HzwCs_c009,141,314.7075500488281,408.24273681640625,43.998291015625,152.3182373046875,0.2726210355758667,0,person
v_-6Os86HzwCs_c009,141,424.3846435546875,113.73712158203125,31.3948974609375,41.20556640625,0.2520623207092285,0,person
v_-6Os86HzwCs_c009,146,921.4271240234375,333.87762451171875,50.209228515625,120.23388671875,0.8529329895973206,0,person
v_-6Os86HzwCs_c009,146,570.40966796875,532.2342529296875,56.4794921875,60.666015625,0.7652642130851746,0,person
v_-6Os86HzwCs_c009,146,0.07768630981445312,316.76129150390625,48.81906509399414,146.7789306640625,0.6986002326011658,0,person
v_-6Os86HzwCs_c009,146,234.99063110351562,385.62176513671875,95.31719970703125,166.936279296875,0.696434497833252,0,person
v_-6Os86HzwCs_c009,146,695.7324829101562,304.446044921875,48.6287841796875,152.2379150390625,0.6721880435943604,0,person
v_-6Os86HzwCs_c009,146,827.1478271484375,139.22555541992188,44.7919921875,128.43759155273438,0.6680411696434021,0,person
v_-6Os86HzwCs_c009,146,324.286376953125,279.40631103515625,70.1331787109375,141.2806396484375,0.6117284893989563,0,person
v_-6Os86HzwCs_c009,146,567.8463134765625,202.349853515625,39.11669921875,90.1055908203125,0.6067822575569153,0,person
v_-6Os86HzwCs_c009,146,622.89892578125,208.560546875,44.7958984375,105.15753173828125,0.5927290916442871,0,person
v_-6Os86HzwCs_c009,146,518.0172119140625,277.05401611328125,62.9671630859375,127.07470703125,0.5888952612876892,0,person
v_-6Os86HzwCs_c009,146,362.55181884765625,248.37002563476562,72.8331298828125,127.542724609375,0.5317931771278381,0,person
v_-6Os86HzwCs_c009,146,568.9998779296875,121.83323669433594,33.087890625,62.180938720703125,0.4297890365123749,0,person
v_-6Os86HzwCs_c009,146,300.45880126953125,113.25799560546875,38.6478271484375,57.457733154296875,0.4184448719024658,0,person
v_-6Os86HzwCs_c009,146,382.9085388183594,112.44619750976562,36.9407958984375,58.573974609375,0.3626294434070587,0,person
v_-6Os86HzwCs_c009,146,548.7855224609375,258.54132080078125,51.0250244140625,107.01953125,0.3609903156757355,0,person
v_-6Os86HzwCs_c009,146,770.8827514648438,104.49571228027344,34.296630859375,41.94171142578125,0.32942768931388855,0,person
v_-6Os86HzwCs_c009,146,605.340087890625,206.58958435058594,59.1634521484375,105.94276428222656,0.3214378356933594,0,person
v_-6Os86HzwCs_c009,146,423.70562744140625,113.40957641601562,32.073486328125,58.591796875,0.31197109818458557,0,person
v_-6Os86HzwCs_c009,146,1079.03271484375,222.96743774414062,39.016845703125,96.41864013671875,0.2909117341041565,0,person
v_-6Os86HzwCs_c009,146,527.231689453125,129.30223083496094,43.6439208984375,53.53173828125,0.2756586968898773,0,person
v_-6Os86HzwCs_c009,146,425.40576171875,113.72821044921875,30.329345703125,41.5992431640625,0.25796306133270264,0,person
v_-6Os86HzwCs_c009,151,901.0531005859375,325.36541748046875,62.1121826171875,135.14129638671875,0.7504153251647949,0,person
v_-6Os86HzwCs_c009,151,586.7091064453125,529.6373901367188,57.51171875,62.6719970703125,0.7308990955352783,0,person
v_-6Os86HzwCs_c009,151,827.408935546875,139.6148681640625,45.38525390625,127.551025390625,0.7243750095367432,0,person
v_-6Os86HzwCs_c009,151,324.46746826171875,270.3855285644531,69.937744140625,129.42767333984375,0.7141302227973938,0,person
v_-6Os86HzwCs_c009,151,694.8095703125,300.51861572265625,47.92822265625,142.2503662109375,0.6848183870315552,0,person
v_-6Os86HzwCs_c009,151,1040.094482421875,192.5137481689453,68.349609375,126.67356872558594,0.6502285599708557,0,person
v_-6Os86HzwCs_c009,151,251.2583465576172,347.55548095703125,44.88221740722656,162.30865478515625,0.6076019406318665,0,person
v_-6Os86HzwCs_c009,151,204.86636352539062,377.8887939453125,59.75762939453125,135.417724609375,0.5895677208900452,0,person
v_-6Os86HzwCs_c009,151,517.4852294921875,286.05340576171875,53.099609375,119.69140625,0.5585505962371826,0,person
v_-6Os86HzwCs_c009,151,544.6958618164062,229.27383422851562,50.3953857421875,136.23382568359375,0.5535852313041687,0,person
v_-6Os86HzwCs_c009,151,593.0914306640625,208.1588134765625,48.522216796875,105.18511962890625,0.54301518201828,0,person
v_-6Os86HzwCs_c009,151,0.0,319.539794921875,36.395057678222656,153.5418701171875,0.5156245827674866,0,person
v_-6Os86HzwCs_c009,151,379.41778564453125,260.7939147949219,61.700439453125,117.0006103515625,0.4568118751049042,0,person
v_-6Os86HzwCs_c009,151,208.82888793945312,348.1143798828125,85.66912841796875,163.4913330078125,0.4544864296913147,0,person
v_-6Os86HzwCs_c009,151,569.6708374023438,121.86428833007812,33.062744140625,63.11968994140625,0.44941452145576477,0,person
v_-6Os86HzwCs_c009,151,528.9591064453125,128.12738037109375,41.380126953125,54.818267822265625,0.3990933299064636,0,person
v_-6Os86HzwCs_c009,151,583.6261596679688,529.2911987304688,73.0452880859375,187.9217529296875,0.36835142970085144,0,person
v_-6Os86HzwCs_c009,151,300.6993408203125,117.177490234375,38.2540283203125,54.81201171875,0.36794912815093994,0,person
v_-6Os86HzwCs_c009,151,771.3485107421875,104.6436767578125,35.566162109375,43.132110595703125,0.3512895703315735,0,person
v_-6Os86HzwCs_c009,151,385.87677001953125,112.61074829101562,34.3780517578125,50.26312255859375,0.2870093286037445,0,person
v_-6Os86HzwCs_c009,151,424.54095458984375,113.89984130859375,32.967529296875,59.6536865234375,0.28344303369522095,0,person
v_-6Os86HzwCs_c009,151,456.4102783203125,106.00689697265625,52.921875,71.07537841796875,0.2596321702003479,0,person
v_-6Os86HzwCs_c009,156,606.5406494140625,527.5672607421875,60.0855712890625,66.144775390625,0.7721249461174011,0,person
v_-6Os86HzwCs_c009,156,317.877685546875,274.31207275390625,88.6837158203125,144.9971923828125,0.7493138909339905,0,person
v_-6Os86HzwCs_c009,156,888.7131958007812,333.40863037109375,42.2459716796875,142.53729248046875,0.7368287444114685,0,person
v_-6Os86HzwCs_c009,156,516.7280883789062,272.6384582519531,54.5872802734375,135.6976318359375,0.6946510076522827,0,person
v_-6Os86HzwCs_c009,156,691.109375,299.37774658203125,53.50634765625,164.110595703125,0.6849337220191956,0,person
v_-6Os86HzwCs_c009,156,830.6465454101562,142.38345336914062,44.8687744140625,127.31814575195312,0.6587865948677063,0,person
v_-6Os86HzwCs_c009,156,181.37728881835938,370.12591552734375,59.33282470703125,123.5159912109375,0.6011326909065247,0,person
v_-6Os86HzwCs_c009,156,301.89727783203125,120.35574340820312,38.3984375,54.53680419921875,0.5038859248161316,0,person
v_-6Os86HzwCs_c009,156,231.47161865234375,328.7125244140625,58.355712890625,171.51080322265625,0.4972870647907257,0,person
v_-6Os86HzwCs_c009,156,1003.378662109375,193.96646118164062,78.826171875,126.9117431640625,0.49350547790527344,0,person
v_-6Os86HzwCs_c009,156,387.44232177734375,114.95880126953125,35.61895751953125,58.77008056640625,0.49212145805358887,0,person
v_-6Os86HzwCs_c009,156,392.46600341796875,256.74334716796875,51.6348876953125,122.032958984375,0.4842035174369812,0,person
v_-6Os86HzwCs_c009,156,1025.84130859375,194.35406494140625,47.35498046875,125.169677734375,0.42596033215522766,0,person
v_-6Os86HzwCs_c009,156,0.027002334594726562,292.79595947265625,23.395544052124023,184.682373046875,0.37268608808517456,0,person
v_-6Os86HzwCs_c009,156,0.0,259.6395263671875,37.20746612548828,221.16064453125,0.3633098006248474,0,person
v_-6Os86HzwCs_c009,156,423.6135559082031,115.41450500488281,36.84075927734375,61.91680908203125,0.3565310537815094,0,person
v_-6Os86HzwCs_c009,156,558.2684326171875,204.67076110839844,53.1226806640625,148.31849670410156,0.32339221239089966,0,person
v_-6Os86HzwCs_c009,156,457.9680480957031,108.62110900878906,52.93609619140625,72.49481201171875,0.3148077428340912,0,person
v_-6Os86HzwCs_c009,156,547.9185791015625,222.08636474609375,52.785400390625,140.1722412109375,0.2977775037288666,0,person
v_-6Os86HzwCs_c009,156,770.6954345703125,117.283935546875,45.45556640625,80.048828125,0.27379968762397766,0,person
v_-6Os86HzwCs_c009,156,774.11767578125,107.10079956054688,34.96435546875,42.249267578125,0.2733728289604187,0,person
v_-6Os86HzwCs_c009,161,317.1248779296875,278.91552734375,87.4844970703125,143.0123291015625,0.7658988237380981,0,person
v_-6Os86HzwCs_c009,161,834.0682373046875,144.50314331054688,45.0213623046875,128.38153076171875,0.7537160515785217,0,person
v_-6Os86HzwCs_c009,161,676.039306640625,322.2628173828125,65.80712890625,157.643310546875,0.7531606554985046,0,person
v_-6Os86HzwCs_c009,161,876.2325439453125,339.62103271484375,54.708984375,143.8304443359375,0.72681725025177,0,person
v_-6Os86HzwCs_c009,161,515.7304077148438,265.978759765625,53.708740234375,144.50897216796875,0.6969178318977356,0,person
v_-6Os86HzwCs_c009,161,395.4036560058594,258.9946594238281,58.03692626953125,137.47705078125,0.6853911876678467,0,person
v_-6Os86HzwCs_c009,161,1006.7530517578125,193.96881103515625,51.60888671875,128.6976318359375,0.6321983933448792,0,person
v_-6Os86HzwCs_c009,161,618.097412109375,526.073486328125,60.0390625,71.042724609375,0.6109501123428345,0,person
v_-6Os86HzwCs_c009,161,616.3499755859375,523.28466796875,58.59326171875,196.69091796875,0.46912679076194763,0,person
v_-6Os86HzwCs_c009,161,160.13522338867188,379.44403076171875,76.97698974609375,117.467529296875,0.45219552516937256,0,person
v_-6Os86HzwCs_c009,161,227.01480102539062,323.7589111328125,44.62860107421875,147.3365478515625,0.4098288416862488,0,person
v_-6Os86HzwCs_c009,161,305.4237060546875,126.178955078125,37.47412109375,51.41998291015625,0.4052920639514923,0,person
v_-6Os86HzwCs_c009,161,392.07110595703125,118.43109130859375,32.2662353515625,60.94635009765625,0.4006536602973938,0,person
v_-6Os86HzwCs_c009,161,160.7626953125,377.67340087890625,122.0604248046875,119.023681640625,0.38459739089012146,0,person
v_-6Os86HzwCs_c009,161,222.40158081054688,323.5849304199219,61.089599609375,163.7171630859375,0.37230515480041504,0,person
v_-6Os86HzwCs_c009,161,545.110107421875,258.38958740234375,54.8607177734375,109.7169189453125,0.3654802441596985,0,person
v_-6Os86HzwCs_c009,161,561.3338623046875,205.91519165039062,48.022705078125,108.62408447265625,0.3639727532863617,0,person
v_-6Os86HzwCs_c009,161,617.6495361328125,526.45068359375,60.619873046875,131.760009765625,0.36159467697143555,0,person
v_-6Os86HzwCs_c009,161,576.6118774414062,128.09170532226562,30.0072021484375,61.94244384765625,0.3019539713859558,0,person
v_-6Os86HzwCs_c009,161,425.60736083984375,120.11239624023438,38.4053955078125,61.41424560546875,0.27463412284851074,0,person
v_-6Os86HzwCs_c009,161,769.3538208007812,127.44331359863281,49.9796142578125,71.80215454101562,0.2667997479438782,0,person
v_-6Os86HzwCs_c009,161,776.7305297851562,110.79487609863281,35.1474609375,41.287872314453125,0.26218125224113464,0,person
v_-6Os86HzwCs_c009,166,623.5447998046875,525.272216796875,74.0660400390625,188.902587890625,0.7930169701576233,0,person
v_-6Os86HzwCs_c009,166,836.0152587890625,149.35696411132812,47.1370849609375,129.18063354492188,0.7446639537811279,0,person
v_-6Os86HzwCs_c009,166,267.86614990234375,295.33355712890625,127.3349609375,128.97265625,0.7327343225479126,0,person
v_-6Os86HzwCs_c009,166,667.469482421875,336.0496826171875,60.4501953125,144.87451171875,0.7211465835571289,0,person
v_-6Os86HzwCs_c009,166,871.2045288085938,348.82916259765625,58.5224609375,154.48687744140625,0.6945750713348389,0,person
v_-6Os86HzwCs_c009,166,986.0726318359375,200.1930389404297,64.6383056640625,124.25367736816406,0.6356621384620667,0,person
v_-6Os86HzwCs_c009,166,504.63671875,264.48004150390625,59.5025634765625,140.40985107421875,0.6220230460166931,0,person
v_-6Os86HzwCs_c009,166,413.829833984375,256.94256591796875,47.514892578125,135.2935791015625,0.5713387131690979,0,person
v_-6Os86HzwCs_c009,166,168.70779418945312,364.525634765625,80.37017822265625,133.09124755859375,0.5386196374893188,0,person
v_-6Os86HzwCs_c009,166,393.976806640625,121.81484985351562,36.7021484375,61.42303466796875,0.4969496726989746,0,person
v_-6Os86HzwCs_c009,166,573.1808471679688,211.21710205078125,39.9727783203125,94.643798828125,0.4503095746040344,0,person
v_-6Os86HzwCs_c009,166,462.59136962890625,116.83747863769531,44.9803466796875,69.34182739257812,0.3697509765625,0,person
v_-6Os86HzwCs_c009,166,430.076904296875,122.20462036132812,36.7786865234375,61.862762451171875,0.36500635743141174,0,person
v_-6Os86HzwCs_c009,166,537.0888671875,135.6483154296875,41.964599609375,57.33123779296875,0.34358954429626465,0,person
v_-6Os86HzwCs_c009,166,577.080078125,132.84754943847656,34.20703125,60.768218994140625,0.3361733555793762,0,person
v_-6Os86HzwCs_c009,166,539.268310546875,252.21054077148438,45.744384765625,119.820068359375,0.31682679057121277,0,person
v_-6Os86HzwCs_c009,166,169.75439453125,337.75543212890625,97.00531005859375,160.17279052734375,0.30384111404418945,0,person
v_-6Os86HzwCs_c009,166,308.23162841796875,131.1002197265625,39.68017578125,49.992919921875,0.29727625846862793,0,person
v_-6Os86HzwCs_c009,166,212.27926635742188,318.2498779296875,61.55316162109375,148.089111328125,0.27770477533340454,0,person
v_-6Os86HzwCs_c009,171,842.2970581054688,151.32708740234375,46.1905517578125,129.81829833984375,0.7512573003768921,0,person
v_-6Os86HzwCs_c009,171,865.4597778320312,359.2685546875,46.6513671875,148.5631103515625,0.6908917427062988,0,person
v_-6Os86HzwCs_c009,171,303.0389709472656,321.87139892578125,87.62762451171875,109.7813720703125,0.6627671718597412,0,person
v_-6Os86HzwCs_c009,171,653.9478759765625,332.31884765625,57.49462890625,157.8687744140625,0.6562450528144836,0,person
v_-6Os86HzwCs_c009,171,415.18701171875,260.71820068359375,43.98468017578125,137.321533203125,0.6364238262176514,0,person
v_-6Os86HzwCs_c009,171,630.0628662109375,525.8712158203125,79.857177734375,190.300048828125,0.621914803981781,0,person
v_-6Os86HzwCs_c009,171,176.06362915039062,372.41925048828125,90.90069580078125,125.5030517578125,0.6112832427024841,0,person
v_-6Os86HzwCs_c009,171,398.23345947265625,123.9344482421875,34.42901611328125,60.85772705078125,0.48559102416038513,0,person
v_-6Os86HzwCs_c009,171,577.0181884765625,215.2266845703125,49.6517333984375,95.37359619140625,0.47019779682159424,0,person
v_-6Os86HzwCs_c009,171,987.3946533203125,201.3675537109375,37.90234375,124.5283203125,0.4585988223552704,0,person
v_-6Os86HzwCs_c009,171,312.25323486328125,132.33416748046875,38.4730224609375,50.95892333984375,0.39128920435905457,0,person
v_-6Os86HzwCs_c009,171,629.9481811523438,524.1766967773438,77.360595703125,96.51220703125,0.34684109687805176,0,person
v_-6Os86HzwCs_c009,171,500.6904602050781,230.5005645751953,75.00192260742188,148.21592712402344,0.34206047654151917,0,person
v_-6Os86HzwCs_c009,171,430.48974609375,124.78207397460938,40.33563232421875,61.321014404296875,0.3231590986251831,0,person
v_-6Os86HzwCs_c009,171,525.1426391601562,234.65753173828125,50.6533203125,138.64129638671875,0.3066791296005249,0,person
v_-6Os86HzwCs_c009,171,466.46551513671875,119.71649169921875,48.6187744140625,67.1309814453125,0.30306220054626465,0,person
v_-6Os86HzwCs_c009,171,987.9566650390625,210.1938934326172,49.8070068359375,116.69715881347656,0.2858920991420746,0,person
v_-6Os86HzwCs_c009,171,481.78460693359375,122.99464416503906,38.406494140625,65.75979614257812,0.2764967978000641,0,person
v_-6Os86HzwCs_c009,171,784.5963745117188,145.22450256347656,43.1383056640625,60.810089111328125,0.25326958298683167,0,person
v_-6Os86HzwCs_c009,176,859.5643310546875,368.46661376953125,46.457275390625,150.94476318359375,0.7617588043212891,0,person
v_-6Os86HzwCs_c009,176,650.6937255859375,549.682373046875,60.813232421875,73.705322265625,0.7457053661346436,0,person
v_-6Os86HzwCs_c009,176,845.498046875,154.94976806640625,43.306884765625,129.05938720703125,0.734453022480011,0,person
v_-6Os86HzwCs_c009,176,952.3817138671875,207.3011932373047,65.92333984375,119.76039123535156,0.6837233901023865,0,person
v_-6Os86HzwCs_c009,176,228.83761596679688,362.21173095703125,77.397705078125,130.962890625,0.6325668692588806,0,person
v_-6Os86HzwCs_c009,176,636.0349731445312,339.25360107421875,76.3983154296875,152.11669921875,0.6126145124435425,0,person
v_-6Os86HzwCs_c009,176,587.3775634765625,221.0830535888672,57.21337890625,96.01368713378906,0.5906554460525513,0,person
v_-6Os86HzwCs_c009,176,336.45819091796875,325.5626220703125,67.7669677734375,101.823486328125,0.5277135968208313,0,person
v_-6Os86HzwCs_c009,176,406.6727294921875,289.0172119140625,54.093505859375,120.9949951171875,0.4906976521015167,0,person
v_-6Os86HzwCs_c009,176,507.38348388671875,280.84014892578125,76.0887451171875,115.25579833984375,0.4629330635070801,0,person
v_-6Os86HzwCs_c009,176,398.91448974609375,127.66348266601562,35.30242919921875,60.8111572265625,0.44097763299942017,0,person
v_-6Os86HzwCs_c009,176,517.387451171875,230.62550354003906,44.673095703125,89.84153747558594,0.41418829560279846,0,person
v_-6Os86HzwCs_c009,176,313.51153564453125,134.89950561523438,38.991455078125,51.38116455078125,0.37337562441825867,0,person
v_-6Os86HzwCs_c009,176,219.496337890625,309.1829833984375,58.7886962890625,116.337158203125,0.36366674304008484,0,person
v_-6Os86HzwCs_c009,176,436.65667724609375,129.10110473632812,35.72900390625,59.75225830078125,0.34055766463279724,0,person
v_-6Os86HzwCs_c009,176,584.2962646484375,138.02093505859375,32.6748046875,61.945556640625,0.2911744713783264,0,person
v_-6Os86HzwCs_c009,176,228.7786865234375,306.20233154296875,50.37884521484375,71.18914794921875,0.29000282287597656,0,person
v_-6Os86HzwCs_c009,176,468.86358642578125,122.56228637695312,41.8306884765625,68.34375,0.28747254610061646,0,person
v_-6Os86HzwCs_c009,176,494.8690185546875,127.1876220703125,27.9581298828125,65.408447265625,0.2843366861343384,0,person
v_-6Os86HzwCs_c009,181,646.77197265625,340.4395751953125,61.646484375,132.325439453125,0.7611101865768433,0,person
v_-6Os86HzwCs_c009,181,844.8780517578125,156.99624633789062,43.726806640625,127.95941162109375,0.7590022087097168,0,person
v_-6Os86HzwCs_c009,181,855.1954345703125,372.9718017578125,50.51171875,156.1490478515625,0.7371509075164795,0,person
v_-6Os86HzwCs_c009,181,943.8475341796875,226.3175811767578,70.4405517578125,101.98277282714844,0.7350885272026062,0,person
v_-6Os86HzwCs_c009,181,223.56536865234375,299.75750732421875,50.431060791015625,151.97210693359375,0.7287490963935852,0,person
v_-6Os86HzwCs_c009,181,249.88491821289062,355.86541748046875,96.205810546875,135.12823486328125,0.7266301512718201,0,person
v_-6Os86HzwCs_c009,181,370.42474365234375,328.42132568359375,67.9576416015625,131.290771484375,0.5873876214027405,0,person
v_-6Os86HzwCs_c009,181,426.14996337890625,285.75384521484375,47.993896484375,115.64013671875,0.562067449092865,0,person
v_-6Os86HzwCs_c009,181,705.8526611328125,559.2532348632812,48.68603515625,62.7305908203125,0.5392799377441406,0,person
v_-6Os86HzwCs_c009,181,397.4576416015625,128.22247314453125,33.58251953125,59.75372314453125,0.4258500039577484,0,person
v_-6Os86HzwCs_c009,181,738.9696044921875,212.00564575195312,75.0504150390625,68.24224853515625,0.425321102142334,0,person
v_-6Os86HzwCs_c009,181,310.79791259765625,135.05072021484375,39.03173828125,54.727813720703125,0.39304113388061523,0,person
v_-6Os86HzwCs_c009,181,539.314453125,140.9724578857422,46.3482666015625,56.72412109375,0.33738139271736145,0,person
v_-6Os86HzwCs_c009,181,464.00933837890625,123.09490966796875,38.80682373046875,68.04534912109375,0.3333652913570404,0,person
